image,severity,code,box_index,detail
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi10_jpg.rf.c37a327a9fc970dc5b14e9408f0ca6c3.jpg,warning,small_box,0,box area 0.3515% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi110_jpg.rf.560581b6c6c44c9561fee0b8e8bdb28e.jpg,warning,small_box,0,box area 0.3276% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi11_jpg.rf.6f0b3b47c016eaf77fa5d2bb7baa8c46.jpg,warning,small_box,0,box area 0.4547% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi13_jpg.rf.d43075b9c8cc98e6a7b777ebdd3a9e46.jpg,warning,small_box,0,box area 0.4577% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi16_jpg.rf.a2850e84d09340120cf5e2036cf3d5cf.jpg,warning,small_box,0,box area 0.2116% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi17_jpg.rf.eb467b561e1f38502a4d7509452e95d1.jpg,warning,small_box,0,box area 0.2890% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi19_jpg.rf.65259084628689eb16045d87f578bc4f.jpg,warning,small_box,0,box area 0.4288% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi1_jpg.rf.e0a1fc884e459c11eb20a02eb33c2da8.jpg,warning,small_box,0,box area 0.3726% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi20_jpg.rf.821f178c2da8c5027239fbbb3be93da4.jpg,warning,small_box,0,box area 0.4059% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi25_jpg.rf.bcca83c1ceeabf41236d810cc97e3d95.jpg,warning,small_box,1,box area 0.1762% of the image is below the 0.50% threshold; plates this small are hard to learn
